ts_utc,event,asset,side,bar_dt,price,entry,risk,stop,net_r,days_held,reason
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2024-06-07 09:00:00,29.8435,31.320499,1.2230835987694233,30.305626896979426,-1.2383,0,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2024-06-07 13:00:00,29.3965,29.3965,1.474136,30.870636,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2024-06-19 21:00:00,29.8475,29.3965,1.4741362431983247,29.70004238062014,-0.3777,12,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2024-06-20 01:00:00,30.366501,30.366501,0.866861,29.49964,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2024-06-21 13:00:00,29.6255,30.366501,0.866860996290127,29.93985517890323,-0.9039,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2024-06-25 13:00:00,28.872499,28.872499,0.937917,29.810416,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2024-07-02 09:00:00,29.561501,28.872499,0.9379165699757079,29.48808481016394,-0.8085,6,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2024-07-03 01:00:00,29.7225,29.7225,0.763423,28.959077,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2024-07-12 09:00:00,30.518499,29.7225,0.7634234840509171,30.76107267210317,0.9259,9,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2024-07-17 13:00:00,30.1525,30.1525,1.118412,31.270912,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2024-07-31 01:00:00,28.6105,30.1525,1.1184120603513832,28.487262741007154,1.2763,13,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2024-07-31 09:00:00,28.6455,28.6455,0.881743,27.763757,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2024-08-04 21:00:00,28.165501,28.6455,0.8817434290126247,28.173056993972033,-0.6093,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2024-08-05 05:00:00,27.803499,27.803499,1.360001,29.1635,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2024-08-12 05:00:00,27.849501,27.803499,1.360001207184048,27.58370348267278,-0.087,7,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2024-08-12 13:00:00,27.8815,27.8815,0.995915,26.885585,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2024-08-22 17:00:00,28.9835,27.8815,0.9959145581020785,29.007057521832625,1.0169,10,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2024-08-23 17:00:00,29.835501,29.835501,0.900169,28.935332,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2024-08-28 09:00:00,29.3515,29.835501,0.9001690133698752,29.383438342499215,-0.604,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2024-08-28 13:00:00,29.2145,29.2145,0.865991,30.080491,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2024-09-05 05:00:00,28.7075,29.2145,0.8659906463681779,28.53781821936549,0.4977,7,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2024-09-05 09:00:00,28.7885,28.7885,0.800847,27.987653,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2024-09-06 13:00:00,27.814501,28.7885,0.8008466738406517,28.19179607520754,-1.2665,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2024-09-12 05:00:00,28.804501,28.804501,0.850739,27.953762,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2024-09-18 17:00:00,30.078501,28.804501,0.8507392499374833,30.182125583987304,1.4163,6,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2024-09-19 05:00:00,31.119499,31.119499,1.19519,29.924309,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2024-09-30 17:00:00,31.1595,31.119499,1.1951897260955286,31.23096575354605,-0.0551,11,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2024-10-03 13:00:00,32.1325,32.1325,1.105879,31.026621,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2024-10-08 04:00:00,31.0945,32.1325,1.1058792686165915,31.1949149459611,-0.9967,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2024-10-08 12:00:00,30.376499,30.376499,1.35363,31.730129,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2024-10-11 12:00:00,31.6075,30.376499,1.3536299320924023,31.32223903653474,-0.9498,3,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2024-10-16 04:00:00,31.807501,31.807501,0.901983,30.905518,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2024-10-23 16:00:00,33.6665,31.807501,0.9019831454515174,33.78551984174242,1.9693,7,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2024-10-24 12:00:00,33.5135,33.5135,1.197181,34.710681,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2024-10-29 16:00:00,34.435501,33.5135,1.1971811183895804,34.33858357877418,-0.8317,5,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2024-10-29 20:00:00,34.4785,34.4785,1.065644,33.412856,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2024-10-31 12:00:00,32.684502,34.4785,1.0656438778730044,33.484053188319905,-1.7288,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2024-10-31 20:00:00,32.6675,32.6675,1.078343,33.745843,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2024-11-18 12:00:00,31.2015,32.6675,1.0783429213779767,30.79200680003511,1.2201,17,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2024-11-19 00:00:00,31.377501,31.377501,0.920214,30.457287,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2024-11-25 12:00:00,30.102501,31.377501,0.9202138844700853,30.572060226608407,-1.4674,6,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2024-11-27 12:00:00,30.092501,30.092501,0.985084,31.077585,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2024-11-29 00:00:00,30.689501,30.092501,0.9850837164943638,30.62096638248871,-0.6488,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2024-11-29 08:00:00,30.709499,30.709499,0.816005,29.893494,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2024-12-12 12:00:00,30.9655,30.709499,0.8160054633118426,31.271573500515032,0.1707,13,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2024-12-12 16:00:00,30.9585,30.9585,1.042327,32.000827,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2024-12-22 20:00:00,29.7045,30.9585,1.0423270085162057,29.65909187559279,1.108,10,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2024-12-26 12:00:00,29.824499,29.824499,0.745612,29.078887,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2024-12-30 12:00:00,28.879499,29.824499,0.745612475,29.305320198755066,-1.3474,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2024-12-31 00:00:00,28.859501,28.859501,0.721488,29.580989,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-01-02 12:00:00,29.467501,28.859501,0.7214875250000001,29.42702810000018,-0.9067,2,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-01-02 20:00:00,29.5455,29.5455,0.738638,28.806863,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-01-13 12:00:00,29.553499,29.5455,0.7386375000000001,29.760799421475863,-0.1172,10,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-01-15 16:00:00,30.6675,30.6675,0.799774,29.867726,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-01-23 12:00:00,30.157499,30.6675,0.799774467006809,30.20538635780528,-0.7374,7,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-01-27 04:00:00,30.1555,30.1555,0.78497,30.94047,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-01-29 12:00:00,30.872499,30.1555,0.7849698814093855,30.738380421951565,-0.9749,2,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-01-29 20:00:00,30.873501,30.873501,0.821557,30.051944,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-02-14 20:00:00,32.146999,30.873501,0.8215573833919769,32.249719413667165,1.3848,16,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-02-20 04:00:00,32.959499,32.959499,0.851441,32.108058,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-02-24 12:00:00,32.168499,32.959499,0.8514410103204839,32.22850183914036,-1.0064,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-02-25 04:00:00,32.039501,32.039501,0.862102,32.901603,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-03-04 08:00:00,31.901501,32.039501,0.8621022683667137,31.863052068469326,0.0634,7,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-03-04 16:00:00,31.9345,31.9345,0.882037,31.052463,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-03-20 08:00:00,33.378502,31.9345,0.882036833246033,33.38538005809336,1.4851,15,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-03-21 00:00:00,33.140499,33.140499,0.847979,33.988478,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-03-25 12:00:00,33.651501,33.140499,0.8479785785632554,33.56039003677139,-0.6808,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-03-25 20:00:00,33.672501,33.672501,0.841813,32.830688,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-04-03 00:00:00,33.4175,33.672501,0.8418125249999999,33.646303673883224,-0.4149,8,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-04-03 04:00:00,33.1805,33.1805,1.122341,34.302841,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-04-09 17:00:00,31.0245,33.1805,1.122341327273428,30.633933860253386,1.85,6,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-04-09 21:00:00,31.0665,31.0665,1.699506,29.366994,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-04-30 01:00:00,32.832,31.0665,1.6995060835858267,32.84135171669537,0.9438,20,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-04-30 05:00:00,32.407,32.407,0.994754,33.401754,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-05-06 01:00:00,33.07,32.407,0.9947539757094246,32.8908309764682,-0.7382,5,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-05-06 09:00:00,33.085,33.085,0.937963,32.147037,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-05-08 05:00:00,32.337,33.085,0.9379629369026705,32.34747271126558,-0.8469,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-05-12 05:00:00,32.269,32.269,1.027882,33.296882,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-05-20 09:00:00,32.607,32.269,1.0278822356888815,32.569957232448765,-0.4167,8,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-05-20 13:00:00,32.985,32.985,0.867315,32.117685,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-05-27 05:00:00,32.989,32.985,0.8673152477004145,33.03552540021227,-0.0867,6,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-05-27 09:00:00,32.824,32.824,0.8206,33.6446,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-06-02 09:00:00,33.681,32.824,0.8206,33.44994992703894,-1.1404,6,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-06-02 13:00:00,34.469,34.469,0.873763,33.595237,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-06-12 05:00:00,35.936,34.469,0.8737634802130296,35.93741946188112,1.5606,9,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-06-17 09:00:00,36.837,36.837,0.942229,35.894771,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-06-19 05:00:00,36.376,36.837,0.9422294678732408,36.393814471248845,-0.544,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-06-20 01:00:00,35.726,35.726,0.89315,36.61915,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-06-26 05:00:00,36.66,35.726,0.89315,36.44180751304776,-1.1417,6,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-06-26 13:00:00,36.674,36.674,0.91685,35.75715,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-06-29 21:00:00,35.88,36.674,0.91685,35.92975140019403,-0.938,3,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-07-02 13:00:00,36.462,36.462,0.91155,35.55045,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-07-15 13:00:00,37.721,36.462,0.9115500000000001,38.09255196072958,1.2292,13,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-07-17 09:00:00,37.615,37.615,0.940375,38.555375,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-07-18 09:00:00,38.403,37.615,0.9403750000000001,38.388120364354734,-0.894,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-07-21 05:00:00,38.458,38.458,0.96145,37.49655,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-07-25 13:00:00,38.159,38.458,0.96145,38.71264070996349,-0.391,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-07-25 21:00:00,38.157,38.157,0.953925,39.110925,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-08-04 05:00:00,37.363,38.157,0.9539249999999999,37.285289997295855,0.7124,9,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-08-05 05:00:00,37.451,37.451,0.936275,36.514725,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-08-15 09:00:00,37.819,37.451,0.9362750000000001,37.87708181765267,0.265,10,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-08-19 13:00:00,37.331,37.331,0.933275,38.264275,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-08-20 13:00:00,37.8,37.331,0.9332750000000001,37.6953228434183,-0.5585,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-08-21 21:00:00,38.166,38.166,0.95415,37.21185,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-09-11 09:00:00,41.069,38.166,0.9541499999999999,40.53202072829893,2.8345,20,time_limit
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-09-11 13:00:00,41.65,41.65,1.04125,40.60875,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-09-17 05:00:00,41.602,41.65,1.04125,41.949657897619915,-0.1341,5,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-09-18 01:00:00,41.369,41.369,1.302134,42.671134,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-09-19 13:00:00,42.681,41.369,1.3021337842065765,42.536495361195136,-1.0521,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-09-19 17:00:00,43.051,43.051,1.29806,41.75294,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-10-10 04:00:00,50.512,43.051,1.2980597698210283,48.29297914627967,5.5753,20,time_limit
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-10-13 00:00:00,51.2605,51.2605,2.670138,48.590362,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-10-17 16:00:00,51.702,51.2605,2.670137740834646,51.89760874087884,0.127,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-10-21 04:00:00,50.8015,50.8015,2.494607,53.296107,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-10-30 12:00:00,48.814,50.8015,2.494606530341271,48.291201658819276,0.7356,9,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-10-30 16:00:00,48.875,48.875,1.904577,46.970423,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-11-04 08:00:00,47.748,48.875,1.9045771394417335,47.78289213260805,-0.6431,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-11-04 12:00:00,47.4655,47.4655,1.754161,49.219661,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-11-06 08:00:00,48.702,47.4655,1.7541614491379636,48.61535396083679,-0.7428,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-11-10 00:00:00,49.1055,49.1055,1.425983,47.679517,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-11-14 08:00:00,52.04138,49.1055,1.4259834604381787,52.12673108080309,1.99,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-11-15 00:00:00,50.55462,50.55462,2.293688,52.848308,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-11-19 08:00:00,52.15318,50.55462,2.2936875378652095,51.50254731472238,-0.741,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-11-21 04:00:00,49.20208,49.20208,2.289772,51.491852,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2025-11-24 16:00:00,51.17529,49.20208,2.2897716341902123,50.45047558750153,-0.9004,3,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-11-24 20:00:00,51.37326,51.37326,1.473783,49.899477,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-12-11 12:00:00,63.28812,51.37326,1.4737829867860297,60.896468378241096,7.9312,16,time_limit
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-12-11 16:00:00,63.78942,63.78942,2.454414,61.335006,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-12-12 16:00:00,61.84669,63.78942,2.4544143630618445,62.05102842712908,-0.8279,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2025-12-17 00:00:00,65.85846,65.85846,2.588485,63.269975,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2025-12-29 04:00:00,76.08724,65.85846,2.5884846504403383,78.83186148109311,3.8601,12,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2025-12-29 12:00:00,71.45605,71.45605,5.895954,77.352004,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-01-04 20:00:00,74.01983,71.45605,5.895953747618163,73.05831603204248,-0.4639,6,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-01-05 00:00:00,75.23511,75.23511,3.017329,72.217781,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-01-07 12:00:00,77.19539,75.23511,3.017328619465208,77.9799036169368,0.6098,2,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-01-11 20:00:00,81.59077,81.59077,2.29906,79.29171,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-01-21 16:00:00,91.36397,81.59077,2.2990600346839836,91.97343160181313,4.1445,9,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-01-22 16:00:00,95.91647,95.91647,4.980437,90.936033,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-01-26 16:00:00,107.56237,95.91647,4.9804371213962995,107.66700318653761,2.2998,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-01-27 04:00:00,112.65452,112.65452,9.131884,103.522636,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-01-30 04:00:00,107.30381,112.65452,9.131884028511534,108.12230587600857,-0.6081,3,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-01-30 08:00:00,102.98714,102.98714,16.32428,119.31142,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-02-04 04:00:00,90.48725,102.98714,16.324279717843034,88.46266261102349,0.7531,4,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-02-04 08:00:00,90.51439,90.51439,12.575789,77.938601,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-02-05 00:00:00,77.01563,90.51439,12.57578864813994,77.93860135186007,-1.082,0,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-02-05 12:00:00,73.87349,73.87349,15.440557,89.314047,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-02-07 12:00:00,77.7819,73.87349,15.440557023079661,77.75614450830076,-0.2608,2,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-02-08 20:00:00,79.854403,79.854403,6.326526,73.527877,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-02-12 16:00:00,76.27936,79.854403,6.326525700991851,80.04058005787061,-0.5878,3,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-02-12 20:00:00,75.15276,75.15276,7.331056,82.483816,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-02-18 12:00:00,77.66915,75.15276,7.331056123570747,77.20362563762204,-0.3658,5,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-02-19 00:00:00,78.00262,78.00262,4.964184,73.038436,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-03-02 12:00:00,88.67825,78.00262,4.964184096889918,92.58638081790428,2.0971,11,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-03-03 04:00:00,87.24955,87.24955,6.914085,94.163635,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-03-08 12:00:00,84.53434,87.24955,6.914084933162261,84.4160257747331,0.3649,5,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-03-09 16:00:00,86.41888,86.41888,4.961599,81.457281,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-03-12 16:00:00,84.43771,86.41888,4.961598591810662,84.4421057687264,-0.4307,3,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-03-12 20:00:00,84.06706,84.06706,5.250183,89.317243,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-03-23 16:00:00,69.03014,84.06706,5.250183410602681,68.3589764337583,2.8128,10,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-03-23 20:00:00,69.70077,69.70077,6.079515,63.621255,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-03-26 08:00:00,67.25844,69.70077,6.079515194569209,67.42988087988537,-0.4201,2,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-03-30 08:00:00,71.25898,71.25898,3.307126,67.951854,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-04-02 04:00:00,71.55762,71.25898,3.3071255734935985,71.68711231825351,0.0558,2,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-04-06 05:00:00,73.17074,73.17074,2.025069,71.145671,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-04-08 21:00:00,73.58704,73.17074,2.0250690944636345,73.81842187842858,0.1478,2,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-04-12 17:00:00,76.20221,76.20221,1.905055,74.297155,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-04-13 09:00:00,73.9162,76.20221,1.90505525,74.29715474999999,-1.248,0,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-04-14 01:00:00,77.17112,77.17112,2.587993,74.583127,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-04-19 21:00:00,79.83962,77.17112,2.5879926928872115,80.61610357487285,0.9655,5,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-04-21 01:00:00,78.92537,78.92537,2.23138,81.15675,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-04-30 21:00:00,74.19219,78.92537,2.2313797956492647,74.13862226918279,2.0151,9,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-05-01 13:00:00,76.1069,76.1069,3.565459,72.541441,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-05-04 05:00:00,74.40092,76.1069,3.5654585316261236,74.61714012541765,-0.5126,2,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-05-04 13:00:00,72.70698,72.70698,2.408363,75.115343,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-05-06 01:00:00,75.6909,72.70698,2.408362781882739,74.97323009905116,-1.2812,1,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,long,2026-05-06 05:00:00,76.89967,76.89967,2.934182,73.965488,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,long,2026-05-14 17:00:00,83.49846,76.89967,2.9341820422151326,84.32085048342198,2.1756,8,trail_stop
2026-09-07T12:55:15.865576Z,entry,XAGUSD,short,2026-05-14 21:00:00,82.32478,82.32478,4.771982,87.096762,,0,donchian_breakout
2026-09-07T12:55:15.865576Z,exit,XAGUSD,short,2026-05-24 05:00:00,75.51264,82.32478,4.771982338892826,75.44921197172475,1.3758,9,trail_stop
